date,name,type,moving_time_s,elapsed_time_s,distance_m,elevation_m,calories,training_load,intensity,avg_hr,max_hr,avg_power_w,np_w
2024-12-28,☠️(Morterarach HIIT),Run,1737,1771,6259.76,143.0,454,30,78.11335,147,167,,
2024-12-29,🌞(Sankt Moritz),Run,3878,3881,15014.95,47.0,1069,86,89.327385,158,178,,
2024-12-30,❄️(Benvenuti all'Aprica),Hike,8482,13091,8689.72,744.0,903,40,39.97114,99,136,,
2024-12-31,🎆 (Boom Boom Boom),Ride,10317,12039,56514.57,2110.0,2461,289,100.4,143,175,211,251
2025-01-01,🥐(Croissant and Chill),Hike,4532,6427,5651.81,219.0,275,7,23.289528,77,118,,
2025-01-01,🥂(Micheli's Toast),Ride,11969,12367,104167.2,1117.0,3163,322,98.4,141,167,233,246
2025-01-02,😮‍💨 (Harddd),Run,4045,4065,14014.72,335.0,991,79,83.654236,151,177,,
2025-01-03,🦁(La sera Leoni...),Ride,10261,10377,70233.9,1653.0,2544,294,101.6,143,177,223,254
2025-01-03,🥫(Cannellini Double),Run,3627,3673,13229.96,328.0,940,83,90.20673,157,184,,
2025-01-04,🥐 (Sorsi e Bocconi Half / 1),Run,6475,7500,23071.02,376.0,1712,180,99.88446,166,185,,
2025-01-05,🧀 (Il Formaggiaio del Pertus),Ride,11592,12974,73079.74,1601.0,2003,117,60.167366,129,160,,
2025-01-06,🥐 (Per una brioche),Hike,3168,8332,5096.73,303.0,445,20,47.38976,108,150,,
2025-01-06,🧙🏼‍♀️(Befana Val De Gru),Run,4647,4977,16215.23,585.0,1153,84,80.28939,149,173,,
2025-01-07,🇺🇦(Zelenskyy 15),Run,3825,3830,15013.93,68.0,1054,86,89.92031,158,185,,
2025-01-08,🧆 (SFR - Selvino Farinata Rigurgito),Ride,6418,6434,44640.32,810.0,1313,82,67.7515,134,169,,
2025-01-09,♻️(Recycling Ride),VirtualRide,4502,4504,47194.98,,964,92,85.6,,,214,214
2025-01-09,🚙(Goodbye Audi),Run,4138,4146,15049.48,272.0,1044,75,80.708565,150,166,,
2025-01-10,🏎️ (Torta Barozzina),Run,5280,5712,18052.54,508.0,1281,91,78.11335,148,173,,
2025-01-11,🪦(Gravel Random),Ride,13929,24031,84764.06,2116.0,2923,184,68.648224,136,170,,
2025-01-12,🥽(Lizzola First in First),BackcountrySki,7629,8840,12571.03,1645.0,638,20,30.351068,91,112,,
2025-01-12,🥑(I needed avocados),Hike,3866,9855,6380.66,298.0,397,13,33.32147,93,133,,
2025-01-13,🏊🏼‍♀️(Monday Routine),Swim,3672,3696,3100.0,,620,27,51.2892,120,135,,
2025-01-13,✌🏼(Monday Double),Run,3825,3831,15011.45,79.0,1065,85,89.384315,157,185,,
2025-01-14,🍚(Risotto di Liuk),Run,4805,4992,17014.26,237.0,1198,58,65.72897,135,153,,
2025-01-14,🟠 (Orange Loads),Run,2591,2926,10205.51,50.0,719,54,86.27035,154,177,,
2025-01-15,🎙️(Podcast Recovery),VirtualRide,5434,5433,57147.39,,1165,111,85.6,,,215,214
2025-01-15,Afternoon Weight Training,WeightTraining,534,534,,,44,1,,86,114,,
2025-01-16,"🎃(Zucca, Castagne e Lenticchie)",Run,4420,4425,16011.84,269.0,1135,90,85.57855,153,184,,
2025-01-16,🌕(Full Moon Vodala),BackcountrySki,5255,6329,10518.89,1104.0,343,8,23.083326,82,101,,
2025-01-17,🐓(Sant'Antonio Vibes),Ride,6594,6657,42078.42,1228.0,1594,183,100.0,137,176,216,250
2025-01-18,🎄(Aghi di Pino),Ride,10031,10847,55777.25,2059.0,2424,281,100.4,123,157,215,251
2025-01-19,🌞(Solana Vibes),Run,7271,7818,25601.78,393.0,1759,108,73.08986,142,160,,
2025-01-20,🌺 (Kona),Swim,4572,4590,3800.0,,760,45,59.415325,128,147,,
2025-01-20,🍲(Kona-to),Run,3830,3864,15107.69,49.0,1047,71,81.342606,150,176,,
2025-01-21,🧠(Roncola e Rhonda),Ride,5868,5947,43444.08,796.0,1127,65,62.960987,128,168,,
2025-01-22,🕯️(Easy / 1),Run,4122,4247,15080.01,271.0,1029,74,79.966385,146,163,,
2025-01-22,🔦(Bergamo Urban Trail),Run,3422,4996,11562.72,382.0,843,60,78.60337,144,175,,
2025-01-23,🫒(Ulivo Half Marathon),Run,5878,8079,22015.63,200.0,1555,121,85.95382,152,177,,
2025-01-24,👌🏼(okokok),Ride,6779,6778,42186.05,1219.0,1557,178,97.2,130,159,204,243
2025-01-25,🪓(Lumberjack ride),Ride,8667,8669,50834.93,1539.0,1898,200,91.2,134,169,194,228
2025-01-25,🍫(La Paesana di Monza),BackcountrySki,3724,5125,6964.36,821.0,265,14,36.582645,85,108,,
2025-01-26,🍄‍🟫(Polenta e funghi),Run,8312,9019,30407.35,426.0,2159,151,81.0,153,182,237,243
2025-01-27,🇺🇸(Andreessen Dreams),VirtualRide,4203,4202,44117.11,,900,86,85.6,,,214,214
2025-01-27,📈(Slow and steady),Swim,3567,3583,3000.0,,600,23,48.078663,103,125,,
2025-01-28,🟠🟡🟤 (Giusto così),Run,4650,4732,17009.67,231.0,1171,83,80.333336,144,166,233,241
2025-01-29,🐦(Merli e Serpenti),Ride,6767,6826,42041.16,1223.0,1640,181,98.0,133,158,218,245
2025-01-30,✈️ (Checking in on a long day),Ride,11720,13823,63020.31,1805.0,2468,192,76.444496,139,182,,
2025-01-31,🇭🇰(Hong Kong Shakeout),Run,2699,3080,10043.5,23.0,670,45,77.666664,136,162,223,233
2025-02-01,🇭🇰(Hong Kong Urban Trail),Run,4815,6404,16023.03,392.0,1072,75,75.0,135,162,196,225
2025-02-02,🇭🇰(Hong Kong 21),Run,6201,7083,21431.5,405.0,1462,104,77.666664,136,160,214,233
2025-02-03,🍪(Pacer for a cookie),Run,4867,5742,17015.16,40.0,1202,73,73.666664,138,161,209,221
2025-02-04,🚡(The Peak Hong Kong),Run,5312,10225,18090.27,438.0,1268,82,74.666664,142,168,201,224
2025-02-05,🇨🇳(Shenzhen Rationale),Run,4374,6566,16346.37,63.0,1049,58,69.333336,141,170,192,208
2025-02-06,🎡(Midnight Runners HK Half),Run,5324,9958,21112.24,17.0,1430,99,81.666664,147,178,233,245
2025-02-07,📳(4:33),Run,2124,2443,8161.24,10.0,569,38,80.666664,147,162,235,242
2025-02-08,♾️(Groundness Marathon),Run,10231,12176,42254.14,150.0,2883,213,86.666664,160,185,255,260
2025-02-09,♓(Midnight in Orezzo),Run,3583,3899,12951.51,322.0,895,65,81.0,140,160,222,243
2025-02-10,"🥽(Back to ""reality"")",Swim,3206,3229,2800.0,,560,18,44.80441,102,128,,
2025-02-10,✌🏼(Double Monday),Run,4123,4339,15020.87,269.0,1015,78,82.333336,132,153,232,247
2025-02-12,🤮(Giuliana's Reaction),Run,3054,3224,10010.39,134.0,775,44,71.666664,158,180,207,215
2025-02-13,🤢(La Nausea),Run,3871,3884,13219.99,326.0,943,65,78.0,145,175,225,234
2025-02-14,🧊(Feeling Real),Ride,5355,5484,34167.24,814.0,1154,120,90.0,130,162,190,225
2025-02-14,⏳(Far passare un'ora),Run,2991,2997,10014.99,312.0,748,52,79.333336,149,173,225,238
2025-02-14,🧀(Gnocchi neve e zola),Hike,6281,13412,9135.86,362.0,739,38,45.461823,103,134,,
2025-02-15,🥶(Ricadute),Ride,6705,7020,35661.21,1207.0,1376,138,86.0,119,148,179,215
2025-02-16,🥧(Crema Cotto),Run,6486,7520,23078.46,378.0,1836,114,79.666664,169,185,232,239
2025-02-17,🐦‍🔥(Vitamin C Phoenix),Run,3811,3810,15018.45,69.0,1064,76,85.0,153,174,253,255
2025-02-18,🍔(Pugliese),Ride,6469,6477,45034.6,731.0,1046,68,61.48736,119,165,,
2025-02-18,🏊🏾‍♂️(Ora D'acqua),Swim,3571,3718,3050.0,,610,29,53.851646,114,125,,
2025-02-19,💀(In difficoltà),Run,4454,4630,16017.26,279.0,1117,81,81.0,145,169,231,243
2025-02-20,💆🏾‍♂️(The Medium is the Massage),VirtualRide,3633,3632,38061.68,,774,73,85.2,,,213,213
2025-02-20,✌🏼(Bricketto),Run,2603,2669,10017.23,51.0,715,49,82.666664,144,167,241,248
2025-02-21,(FUCK OFF),Ride,2071,2072,11799.81,423.0,527,59,101.2,135,155,229,253
2025-02-21,🧠(Mind Reset),Run,3785,3784,13125.56,323.0,916,67,80.0,149,175,230,240
2025-02-22,🗡️(Coglia Coglia Coglia 2025),Ride,15119,17991,100067.65,1053.0,2465,168,62.979534,123,161,,
2025-02-23,🤡(MERELLI Half Marathon),Run,4631,4634,21314.6,41.0,1396,126,99.0,163,183,295,297
2025-02-24,📸(McCurry),Swim,3607,3622,3000.0,,600,38,61.465126,124,143,,
2025-02-24,🌡️(Hoooot),Run,3925,3949,15021.08,64.0,1083,76,83.333336,158,174,247,250
2025-02-25,🐴(Serramazzoni and Horses),Ride,7803,8046,53663.71,900.0,1328,83,61.837738,122,155,,
2025-02-26,,,,,,,,,,,,,
2025-02-27,☀️(Sun and no flat tires),Ride,6685,6717,42147.77,1188.0,1574,177,97.6,154,185,210,244
2025-02-28,💉(Immunity Run),Run,3853,3853,13141.57,320.0,1010,67,79.0,163,185,227,237
2025-03-01,🤡(From Bergamo to Bologna Marathon),Ride,27218,30623,234016.45,875.0,6340,559,86.0,140,165,209,215
2025-03-02,🍝(Bologna Marathon 2025),Run,9650,9668,42728.74,160.0,2907,242,95.0,168,184,282,285
2025-03-03,🫠(Selvino Sciogligamba),Ride,5481,5991,34614.18,854.0,1238,129,92.0,123,164,201,230
2025-03-04,🪃(Boomerang Effects),Run,4591,4614,16017.87,342.0,1132,81,79.666664,152,182,230,239
2025-03-05,🛒(Groceries Run),Run,4193,4733,15084.25,261.0,1061,74,79.666664,152,172,230,239
2025-03-05,🌅(Finally some late sun),Ride,4053,4090,27762.24,496.0,1012,66,76.23735,140,170,,
2025-03-06,🍞(Giacomo's Loaf),Run,5014,5020,17264.18,344.0,1257,85,78.0,152,182,226,234
2025-03-06,✌️(Easy back to Bergamo),Ride,4439,4527,32787.11,440.0,880,51,64.23272,125,164,,
2025-03-07,☑️(Sì),Run,5215,5309,19023.37,304.0,1392,96,81.333336,157,180,233,244
2025-03-07,✌🏼(Lentils soup digest),Swim,3623,3633,3000.0,,600,36,59.7351,121,143,,
2025-03-08,🏗️(Colli Work In Progress),Ride,16681,17922,112805.64,2282.0,3628,375,90.0,125,162,192,225
2025-03-09,🧀(Pizzoccheri Vichinghi),Run,9290,10193,34014.83,423.0,2510,168,80.666664,160,180,237,242
2025-03-10,🥴(Compounding Lactate),Run,3882,3901,15050.82,45.0,1096,74,83.0,149,170,247,249
2025-03-10,🍔(Tonight Hamburger),Ride,4234,4239,27791.46,489.0,876,59,70.827484,133,165,,
2025-03-11,🍔(Hamburger Up and Down),Run,4546,4573,16011.45,343.0,1161,82,80.666664,143,165,231,242
2025-03-11,💆‍♂️(Easy Back),Ride,3555,3573,30016.36,181.0,762,49,70.27382,127,160,,
2025-03-12,❌(No),Run,4355,4416,15026.19,325.0,1026,70,76.0,140,152,220,228
2025-03-12,🥑(FatMax?),VirtualRide,4534,4533,48039.2,,993,97,87.6,,,219,219
2025-03-13,🔳(No colors),Run,4481,4611,16016.67,261.0,1127,78,79.0,151,176,229,237
2025-03-13,8️⃣(May the Fourth Double),Ride,4227,4246,27782.94,492.0,857,54,67.67204,129,154,,
2025-03-14,🪇(Finally some music),Ride,8165,8575,49385.12,1350.0,1254,94,64.2404,123,165,,
2025-03-15,⛑️(30km hard comeback),Run,7960,9241,30107.59,41.0,2032,127,75.666664,149,184,221,227
2025-03-15,✌️(Loading some more),Swim,3682,3707,3050.0,,610,33,56.61813,117,131,,
2025-03-16,🐢(Easy while waiting...),Run,3836,3865,13223.06,310.0,948,67,79.0,149,183,225,237
2025-03-16,‼️(Bis di farro),Ride,10922,11291,57457.28,1834.0,1766,146,69.222,128,176,,
2025-03-17,🧢(Beanie at 15degrees),Run,3907,3916,15006.84,62.0,1069,74,82.666664,149,182,246,248
2025-03-17,🥙(Fight for kebab),Ride,4155,4167,27813.62,488.0,615,34,54.203968,108,149,,
2025-03-18,🫁(Spolmon),Run,4239,4644,13151.15,566.0,1063,74,79.333336,155,176,220,238
2025-03-18,😇(San Vigilio post work),Ride,4401,4458,33430.96,257.0,713,45,60.28874,115,153,,
2025-03-19,👾(Hacked Half),Run,5909,6363,21112.06,283.0,1518,100,78.0,140,160,228,234
2025-03-19,9️⃣(Happy Birthday We Run 9),Run,2780,5859,10015.7,52.0,704,43,74.333336,141,163,214,223
2025-03-20,💆‍♂️(Relaxing Hour),Swim,3750,3762,3000.0,,600,28,51.77005,110,125,,
2025-03-20,🫘(Fagioli Tempo),Run,3577,3614,15011.56,52.0,994,78,88.666664,142,156,262,266
2025-03-21,💤(No Sleep No Legs Zambla),Ride,8915,9101,58933.79,1406.0,1959,202,90.4,135,179,195,226
2025-03-22,🌽(Mais Spinato),Run,8984,9609,32383.81,407.0,2329,160,80.0,157,185,235,240
2025-03-23,🌂(How I Met Your Mother Half),Run,6503,6694,21120.61,707.0,1581,107,77.0,155,176,220,231
2025-03-24,🌸(Springing 17),Run,4783,4828,17023.09,258.0,1186,83,79.0,137,160,228,237
2025-03-24,🍚(Risotto and Z2),Ride,4233,4234,27754.35,485.0,840,58,70.23299,129,174,,
2025-03-25,🎴(Seeking Flow),Run,5071,5816,15024.19,650.0,1174,81,75.666664,150,172,208,227
2025-03-26,☀️(Miragolo 2 Work),Ride,7175,8078,47882.2,805.0,1243,83,64.4026,125,158,,
2025-03-26,💥(Tired Legs),Run,4509,4514,16014.92,258.0,1104,79,79.666664,146,161,228,239
2025-03-27,🛐(Praying Legs),Run,4776,4828,18025.33,64.0,1283,86,80.333336,151,167,238,241
2025-03-27,🍕(Fight for a pizza),Run,3995,4032,14011.34,323.0,960,69,79.0,148,169,226,237
2025-03-28,🌸(Primavera),Ride,6836,6971,42154.32,1192.0,1497,154,90.0,121,148,193,225
2025-03-29,🤡(Swatt Club Explosion),Ride,18372,22208,129752.31,2704.0,4142,447,93.6,137,178,201,234
2025-03-30,🔥(Firing Tests),Run,4756,5066,21120.16,79.0,1391,118,94.333336,154,180,281,283
2025-03-30,💆‍♂️(Sunny Poieto),Hike,6433,8018,7735.96,640.0,415,24,36.50357,80,125,,
2025-03-31,🇳🇱 (Stroopwafel Alternatives),Ride,10563,43484,70887.56,1350.0,2285,227,88.0,138,177,191,220
2025-04-01,🤒(Hilly Ill),Run,4314,4349,15010.55,328.0,1064,76,79.666664,156,185,228,239
2025-04-02,💼(Alternative Commute),Ride,13061,45958,94035.54,1646.0,2876,299,90.8,140,174,194,227
2025-04-03,👃(Nose Breathing?),Run,4953,5041,17526.24,353.0,1227,89,80.333336,153,182,229,241
2025-04-04,🥙(Fight for piadina),Ride,10297,26803,76496.97,1125.0,1998,383,115.666664,124,151,326,347
2025-04-05,📼(Tapering),Run,3085,3139,10075.86,312.0,685,50,76.666664,142,171,216,230
2025-04-06,✈️(Milano Wizzair Marathon 2025),Run,9831,9855,42778.94,82.0,2836,231,92.0,167,183,273,276
2025-04-07,📉(Buy The Dip),Ride,10315,44525,71941.1,1373.0,2291,222,88.0,129,171,196,220
2025-04-08,🎧(Apple Pie and Locked In),Run,5637,5721,17329.0,736.0,1389,99,79.666664,157,183,216,239
2025-04-09,,,,,,,,,,,,,
2025-04-10,🥐(Croissant 17),Run,4846,5425,17325.88,235.0,1221,84,79.0,158,185,229,237
2025-04-11,🐩(Pighet e altri cani),Ride,6877,7801,41359.94,1043.0,1181,93,68.83446,132,173,,
2025-04-12,☘️(3 is my lucky number),Ride,18120,20561,117867.55,3309.0,4399,483,98.0,140,184,217,245
2025-04-13,➖(MinUsCoLi DiScONfoRt HalF),Run,8026,8507,29023.23,394.0,2070,143,80.0,162,185,233,240
2025-04-14,💰(Per Tre Soldi),Ride,7319,7840,45605.53,1072.0,1288,86,64.93716,126,156,,
2025-04-14,💪(Per Fagottino Spinaci),Run,4000,4004,15026.06,61.0,1061,73,81.0,150,182,242,243
2025-04-14,🎂(Per Mamma),Ride,3940,3988,25546.79,486.0,734,47,65.43223,126,154,,
2025-04-15,🎉(Filetti e altre prelibatezze),Run,5223,5843,17402.22,353.0,1175,81,74.666664,126,154,214,224
2025-04-15,💆‍♂️(Easy Back),Ride,3539,3590,30034.64,182.0,830,53,73.34299,132,167,,
2025-04-16,🍿(Past Lives),VirtualRide,6301,6303,66785.88,,1379,134,87.6,,,219,219
2025-04-16,🛒(Spesa Run),Run,3606,4021,13501.82,88.0,923,63,79.333336,152,180,233,238
2025-04-17,☀️(Val de Gru Easy),Run,4828,4945,16012.9,510.0,1186,86,80.0,158,182,222,240
2025-04-18,✝️(Good Friday),Ride,13366,15401,90053.42,2016.0,2999,306,90.8,147,177,199,227
2025-04-19,🕊️(Pasqua 2025),Ride,28835,35653,207771.94,3872.0,6428,609,87.2,147,176,192,218
2025-04-20,🕊️(From Damnation to Paradise),Run,5974,6626,21114.37,235.0,1528,98,77.0,159,184,224,231
2025-04-21,♨️(Grilling),Ride,10733,11128,60902.84,2004.0,2315,252,92.0,138,185,190,230
2025-04-22,🥩(Grilled),Run,4315,4392,15011.91,265.0,1045,72,77.333336,146,184,219,232
2025-04-22,♨️ (Grilled / 2),Ride,6794,6809,42121.67,1180.0,1491,154,90.4,124,153,194,226
2025-04-23,🥐(Croissant Half),Run,6064,6671,21301.34,259.0,1495,101,77.333336,149,181,225,232
2025-04-24,📡(Antenne e Monviso),Run,4511,5379,16015.36,263.0,1075,76,78.0,145,167,223,234
2025-04-25,🇧🇪(Liegi Recon),Ride,4303,4824,26019.76,394.0,672,68,75.2,139,177,126,188
2025-04-26,🇧🇪(Liegi - Bastogne - Liège 2025),Ride,31672,36906,253030.5,4231.0,6970,745,92.0,139,175,195,230
2025-04-27,🇧🇪(The Post Liegi Shake out),Run,2926,3295,11007.18,141.0,717,49,78.0,146,163,217,234
2025-04-27,🇧🇪(Liegi Pro),Ride,7255,20839,46144.28,690.0,1304,156,88.0,127,174,152,220
2025-04-28,"💆‍♂️(After 12h of car, before some 🐴)",Hike,1460,1687,2476.92,0.0,81,3,26.128149,74,91,,
2025-04-29,🐴(Only the horses),Run,4452,4619,16027.33,295.0,1119,82,81.333336,146,168,235,244
2025-04-29,🩻,Ride,3436,3717,24475.46,424.0,741,75,88.8,122,159,192,222
2025-05-01,❤️‍🩹,Hike,3771,7658,5586.31,154.0,202,4,13.715405,60,84,,
2025-05-02,,,,,,,,,,,,,
2025-05-03,,,,,,,,,,,,,
2025-05-04,❤️‍🩹,VirtualRide,7240,7239,74009.8,,1431,126,79.2,,,198,198
2025-05-05,❤️‍🩹,VirtualRide,5703,5702,58253.27,,1129,99,79.2,,,198,198
2025-05-06,❤️‍🩹,VirtualRide,6057,6056,62095.67,,1208,107,79.6,,,200,199
2025-05-07,❤️‍🩹,VirtualRide,5822,5821,60439.36,,1207,111,82.8,,,208,207
2025-05-07,❤️‍🩹,Hike,5627,5656,7190.56,238.0,564,36,47.876743,103,127,,
2025-05-08,❤️‍🩹,VirtualRide,7203,7203,75106.09,,1507,140,83.6,,,209,209
2025-05-09,❤️‍🩹,VirtualRide,5404,5403,56226.48,,1121,104,83.2,,,208,208
2025-05-10,❤️‍🩹,VirtualRide,7293,7292,76007.09,,1525,142,83.6,,,209,209
2025-05-11,❤️‍🩹,Hike,9097,9365,10798.75,690.0,745,46,42.27732,93,131,,
2025-05-11,❤️‍🩹,Ride,2300,2366,9942.28,372.0,358,19,54.462605,111,139,,
2025-05-12,Gazzaniga Running,Run,2928,3689,6646.65,574.0,645,49,78.0,143,162,225,234
2025-05-12,❤️‍🩹,Hike,4086,4275,6445.55,0.0,162,9,28.03956,69,113,,
2025-05-12,❤️‍🩹,VirtualRide,4206,4205,44278.5,,901,86,85.6,,,214,214
2025-05-13,❤️‍🩹,VirtualRide,5451,5450,57281.08,,1166,111,85.6,,,214,214
2025-05-14,❤️‍🩹,Ride,7206,7208,42216.58,1174.0,1094,71,59.557068,119,154,,
2025-05-15,❤️‍🩹,Hike,7810,9203,11050.45,662.0,724,45,45.298252,95,134,,
2025-05-15,Gazzaniga Cycling,Ride,7118,7132,42136.06,1189.0,1266,86,65.89549,127,152,,
2025-05-16,❤️‍🩹,Hike,3566,5742,7262.74,389.0,526,31,55.911095,115,147,,
2025-05-16,❤️‍🩹,Ride,7551,7811,45992.36,1260.0,1319,87,64.40337,126,154,,
2025-05-17,❤️‍🩹 (Clavicle In Half),Run,6046,7148,21108.0,250.0,1474,101,77.666664,142,170,226,233
2025-05-18,❤️‍🩹 (Cespedosio),Ride,14532,15395,87955.93,2044.0,2210,155,61.412903,121,151,,
2025-05-19,❤️‍🩹,Hike,4307,4474,7484.9,383.0,435,25,45.350555,97,139,,
2025-05-19,❤️‍🩹,Ride,8882,9313,57984.87,1426.0,1592,119,69.28591,127,165,,
2025-05-20,❤️‍🩹(T - 4 Months),Run,4030,4035,13189.87,321.0,943,64,75.666664,151,179,216,227
2025-05-20,❤️‍🩹,Ride,7029,7035,42150.51,1184.0,1191,81,64.38617,126,158,,
2025-05-21,❤️‍🩹,Ride,9383,9964,53583.03,1508.0,1395,95,60.30227,119,152,,
2025-05-22,❤️‍🩹,Run,4551,4569,15012.35,358.0,1109,74,76.333336,153,177,219,229
2025-05-22,❤️‍🩹,Swim,2467,2731,1775.0,,358,16,47.38791,103,117,,
2025-05-23,❤️‍🩹,Hike,5357,5775,10818.0,653.0,1044,75,70.993904,134,161,,
2025-05-23,❤️‍🩹,Ride,8484,8685,49482.14,1340.0,1676,136,75.934875,137,168,,
2025-05-24,❤️‍🩹(Colli a merenda),Ride,12597,13404,74534.23,2091.0,2255,179,71.46321,131,175,,
2025-05-25,❤️‍🩹,Run,6006,6281,18405.02,665.0,1433,93,74.666664,158,182,208,224
2025-05-26,❤️‍🩹,Run,3560,3591,12011.09,213.0,835,58,76.333336,144,168,218,229
2025-05-26,❤️‍🩹,Ride,9509,9973,62678.48,1201.0,1485,104,62.636208,121,157,,
2025-05-27,❤️‍🩹,Run,3952,3987,13510.56,314.0,933,69,79.333336,141,178,223,238
2025-05-27,❤️‍🩹,Ride,7046,7062,42133.59,1190.0,1138,79,63.464622,124,147,,
2025-05-28,❤️‍🩹,Ride,9000,10776,46060.13,1601.0,1664,123,69.852264,127,166,,
2025-05-28,❤️‍🩹,Hike,4658,4688,4738.89,391.0,279,16,35.063595,79,115,,
2025-05-29,🩻 (New Mornings),Run,4417,4973,15098.15,262.0,979,72,76.666664,138,161,220,230
2025-05-30,❤️‍🩹 (Waiting for Godot),Ride,9696,10586,53958.84,1712.0,1874,140,71.96012,132,168,,
2025-05-31,❤️‍🩹(San Marco Grave-l),Ride,20322,22241,130867.93,3004.0,3340,265,68.282715,127,172,,
2025-06-01,❤️‍🩹(Pian del Termen - Pora),Ride,12445,13872,81287.14,1635.0,2250,171,70.14046,131,168,,
2025-06-02,❤️‍🩹 (Ganda Triplete),Ride,10738,11655,55837.37,2001.0,1788,125,64.702675,122,164,,
2025-06-03,❤️‍🩹 (Prericovero or pre-recovery?),Run,4550,4568,15010.68,464.0,1091,78,78.666664,152,167,219,236
2025-06-04,❤️‍🩹(Global Running Day - while possible),Run,3764,3800,13015.38,231.0,890,63,77.666664,141,158,222,233
2025-06-04,❤️‍🩹(Random 1k),Ride,5733,5746,33579.44,1000.0,1009,67,64.79532,126,148,,
2025-06-05,❤️‍🩹(The Last Dance),Run,3993,3992,13523.94,235.0,933,64,75.666664,148,173,220,227
2025-06-05,❤️‍🩹(The last last dance),Ride,6992,7276,37176.07,1326.0,979,66,58.06177,115,142,,
2025-06-06,❤️‍🩹 (Ricovero - Farno / HolterUomo),Ride,8906,9769,44997.22,1522.0,1757,125,70.82093,132,171,,
2025-06-07,❤️‍🩹(Holter Uomo Half),Run,6489,7049,23515.43,243.0,1628,112,79.0,155,185,233,237
2025-06-08,❤️‍🩹(Vivione Grave-l - The Last Dance?),Ride,19862,21402,126392.95,3046.0,3116,255,67.780045,128,162,,
2025-06-11,,,,,,,,,,,,,
2025-06-12,,,,,,,,,,,,,
2025-06-12,🍦(Gelato Roaming),Hike,6918,8451,7183.08,301.0,345,20,31.561466,73,119,,
2025-06-13,Gazzaniga Cycling,Ride,4453,5882,21680.07,590.0,661,39,55.96277,114,149,,
2025-06-14,,,,,,,,,,,,,
2025-06-15,⚫🟡(Selvino Mola Mia),Ride,5625,9521,36243.51,822.0,1089,80,71.27595,127,168,,
2025-06-16,,,,,,,,,,,,,
2025-06-16,❤️‍🩹(Brick),Hike,4992,7717,4764.4,379.0,278,14,31.37475,74,115,,
2025-06-17,🚦(Strade Chiuse),Ride,6295,6656,35194.53,1002.0,952,60,58.424316,118,148,,
2025-06-18,🐦(Early Birds),Ride,7274,8384,42265.6,1189.0,1128,73,59.90161,119,151,,
2025-06-18,🛖(Bivacco città di Clusone),Hike,9229,42082,8676.85,724.0,1078,59,45.08581,105,132,,
2025-06-19,🥖🍫(No Pain Chocolate No Gain),Ride,8439,8933,58056.49,1350.0,1937,211,94.8,135,161,205,237
2025-06-20,❤️‍🩹,Hike,5932,8655,7798.81,628.0,601,37,46.794327,97,135,,
2025-06-20,🦋(Butterfly Effect),Ride,10896,25963,54025.24,1744.0,1739,115,61.39315,117,158,,
2025-06-21,🐥(The Pulcini Mirage),Run,4533,4716,14016.37,328.0,1070,63,71.0,158,185,204,213
2025-06-22,🥧(La Torta della Pesenti),Ride,18514,21965,129715.55,2755.0,4014,424,90.8,139,171,192,227
2025-06-23,🌞(Good Monday Vibes),Ride,6006,6074,34781.02,1050.0,1121,74,66.23709,126,160,,
2025-06-23,🐩(Glenuccio and Liuk),Hike,6610,7347,7775.22,644.0,428,27,38.16564,82,148,,
2025-06-24,⛩️(Over 8 Thousand),Run,5318,5437,17299.39,349.0,1153,81,74.0,127,159,210,222
2025-06-25,🦷(Trattoria Dentella),Ride,10228,47598,74233.99,1221.0,1926,134,68.59274,128,172,,
